Title,Area,Address,Bedroom,WC,Floor,links,Description,Price(Mil)
"Chính chủ Kẹt Vốn Bán Nhanh Nhà 60m2, HXH CMT8 Quận 10, Hơn 6Tỷ",60.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/chinh-chu-ket-von-ban-nhanh-nha-60m2-hxh-cmt8-quan-10-hon-6ty-r267551,"Giảm Giá Bán thêm 200tr, Nhà HXH 3Tầng-P13 Q10  Diện tích: 3m7 x 16m vuông vức ( kết cấu: Trệt, lửng , 1 lầu ) Chốt giá nhanh, dọn vào ở ngay.  Nhà nằm trong khu vực hẻm yên tĩnh, sạch sẽ, không lấn chiếm kinh doanh buôn bán. Xe hơi vô nhà . Sát mặt tiền . Ngay khúc tiếp giáp Q1 và 3 vị trí trung tâm đắc địa .  Giá tốt, diện tích tốt nhất khu vực không có căn thứ 2 so sánh.  Giá : 6tỷ780  Cần bán gấp, giá thương lượng tốt.Liên hệ: 0903356875 Hằng",6780.0
"Bán nhà Kim Giang giá rẻ, thoáng mát 40m2, nhỉnh 3 tỷ",40.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/ban-nha-kim-giang-gia-re-thoang-mat-40m2-nhinh-3-ty-r267545,"+ Bán nhà Thanh Liệt, Hà Nội. Gần KĐT Linh Đàm, KĐT Ch0u Văn An, trường học, Uỷ ban…. + Nhà 4 tầng, 40m2. Ngõ thoáng, ô tô đỗ cửa khi cần + Chỉ 5m ra đường lớn ô tô tránh + Chủ nhà làm ăn tốt, có lộc muốn bán đổi nhà lớn hơn+ Sổ đỏ chính chủ sẵn sàng giao dịch. kể cả giao dịch thành công.+ Giá: nhỉnh 3 tỷ + Miễn tiếp trung gian và môi giới.+ Liên hệ xem nhà ngay 0869.792.855",3950.0
"Giá rẻ, HXH Lê Văn Thọ Phường 11 Gò Vấp, 123m2, 5x24.5, 3 tầng, 8.8 tỷ",123.0,Hồ Chí Minh,3.0,3.0,3.0,https://batdongsan.vn/gia-re-hxh-le-van-tho-phuong-11-go-vap-123m2-5x245-3-tang-88-ty-r267539,"MS 11523* Vị trí: đường Lê Văn Thọ Phường 11 Gò Vấp, vài bước chân đã ra hẻm xe tải tránh.* Diện tích sử dụng 123m2, ngang 5m, dài 24.5m. Kết cấu 3 tầng BTCT, 3 phòng ngủ, 3 WC.* Đường trước nhà 4m, sạch sẽ.* Sổ hồng công nhận 113m2, hoàn công đủ.",8800.0
"NHÀ 2 TẦNG - 35M2 - GẦN MẶT ĐƯỜNG 3/2 - QUẬN 10, NHỈNH 3 TỶ, 0902934079",35.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/nha-2-tang-35m2-gan-mat-duong-32-quan-10-nhinh-3-ty-0902934079-r267535,"_ Nhà kết cấu 1 trệt, 1 lầu, có ban công phơi đồ, có sân để xe - mái tôn lấy ánh sáng, có cổng sắt hộp lắp dựng kiên cố. Cách hẻm xe hơi 2 căn, xung quanh đầy đủ tiện ích._ Thửa đất vuông công nhận đủ, vị trí đẹp tại Trung tâm Quận 10, ngay Điện Biên Phủ và Đường 3/2. Thông sang đường Lê Hồng Phong._  Giá đất gắn liền nhà chưa đến 78 triệu/m2. Giá rẻ so với thực trạng của ngôi nhà._ Nhà chính chủ, pháp lý rõ ràng, sang tên trong ngày._ Liên hệ: Ms. Lan - SĐT: 0902934079#bannhaquan10 #nhabanquan10 #muabannhadat2023 #tinvipnhaquan10",
"SIÊU PHẨM NGUYỄN VĂN TRỖI - NHÀ ĐẸP Ở NGAY, CHÌA KHÓA TRAO TAY - Ô TÔ - LÔ GÓC - SẬP SÀN 7,2 TỶ",40.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/sieu-pham-nguyen-van-tri-nha-dep-o-ngay-chia-khoa-trao-tay-o-to-lo-goc-sap-san-72-ty-r267534,"SIÊU PHẨM NGUYỄN VĂN TRỖI - NHÀ ĐẸP Ở NGAY, CHÌA KHÓA TRAO TAY - Ô TÔ - LÔ GÓC - SẬP SÀN 7,2 TỶThiết kế HIỆN ĐẠI, ở trong nhà đẹp sang hết cả người.Nhà ĐẸP, CỰC RỘNG 40m2 X 5 tầng X 5 ngủ, mặt tiền SÂN BAY lên tới 9m, lô góc thoáng sáng. Chốt xong dọn hành lý trao chìa ở luôn.Kiến trúc TÂY HÓA, không gian rộng rãi thoáng đãng, không cần điều hòa 40 độ ngoài trời vẫn mát chán, rất phù hợp cho khách ở hay thậm chí là kinh doanh.Khu vực tiện ích xung quanh KHÔNG THIẾU THỨ GÌ: gần phố lớn, ô tô đỗ, Đại học nổi tiếng, gần chợ, ga Phùng Khoang Cát Linh - Hà Đông, Tố Hữu, Nguyễn Trãi,... cách ROYAL CITY chỉ vài phút lái xe.Giá chào 7,2 Tỷ (thương lượng)Liên hệ: Mr. PhongHotline 0975733136 - Zalo, SMS, Gọi trực tiếp????????????MIỄN PHÍ XEM NHÀ - ĐẶT TÂM TRƯỚC TIỀN????????????",
"NHÀ ĐẸP, NHANH CÒN CHẬM MẤT, 46M2, 3 TẦNG, 4.2 TỶ",46.0,Hồ Chí Minh,5.0,3.0,2.0,https://batdongsan.vn/nha-dep-nhanh-con-cham-mat-46m2-3-tang-42-ty-r267528,"Mô tả:- Vị trí: Nhà HXH gần Chợ Bà Chiểu, Bệnh Viện Gia Định, 5 phút đến Phú Nhuận, quận 1.- 1 trệt 2 lầu đúc, 5 phòng ngủ, 3 toilet.- Pháp lý: Sổ hồng riêng, sẵn sàng giao dịch ngay.",
"Bán nhà phố Vương Thừa Vũ, Thanh Xuân  40m, 5 tầng. Giá: 5.3 tỷ",40.0,Hà Nội,5.0,1.0,5.0,https://batdongsan.vn/ban-nha-pho-vuong-thua-vu-thanh-xuan-40m-5-tang-gia-53-ty-r267527,"""Bán nhà phố Vương Thừa Vũ, Thanh Xuân  40m, 5 tầng. Giá: 5.3 tỷBán nhà phố Vương Thừa Vũ, nhà vị trí đẹp, giao 2 quận Đống Đa - Thanh Xuân, đi lại thuận tiệnDiện tích 40m, nhà 5 tầng, công năng đầy đủ về ở ngayThiết kế:+ Tầng 1: Chỗ để xe và bếp.+ Tầng 2, 3, 4: tầng 2 phòng + 1 WC giữa.+ Tầng 5: Sân phơi và phòng thờ.Sổ đỏ chính chủ, sẵn sàng giao dịchGiá: 5.3 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",5300.0
"Bán nhà phố Tô Vĩnh Diện, Thanh Xuân 42m, 5 tầng. Giá: 5.6 tỷ",42.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/ban-nha-pho-to-vinh-dien-thanh-xuan-42m-5-tang-gia-56-ty-r267525,"Bán nhà phố Tô Vĩnh Diện, Thanh Xuân 42m, 5 tầng. Giá: 5.6 tỷBán nhà phố Tô Vĩnh Diện, nhà 5 tầng, đầy đủ tiện nghi, về ở luônNhà thiết kế hợp lý, phù hợp với mọi hộ gia đìnhThiết kế: 5 tầng.- Tầng 1: Để xe, phòng khách, WC.- Tầng 2: Tầng lửng thiết kế phòng bếp.- Tầng 3,4: Mỗi tầng 2 phòng + WC.- Tầng 5: Phòng thờ, sân phơi. Sổ đỏ chính chủ, sẵn sàng giao dịchGiá: 5.6 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",5600.0
"Bán nhà phố Tô Vĩnh Diện, Thanh Xuân 42m, 5 tầng. Giá: 5.6 tỷ",42.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/ban-nha-pho-to-vinh-dien-thanh-xuan-42m-5-tang-gia-56-ty-r267524,"Bán nhà phố Tô Vĩnh Diện, Thanh Xuân 42m, 5 tầng. Giá: 5.6 tỷBán nhà phố Tô Vĩnh Diện, nhà 5 tầng, đầy đủ tiện nghi, về ở luônNhà thiết kế hợp lý, phù hợp với mọi hộ gia đìnhThiết kế: 5 tầng.- Tầng 1: Để xe, phòng khách, WC.- Tầng 2: Tầng lửng thiết kế phòng bếp.- Tầng 3,4: Mỗi tầng 2 phòng + WC.- Tầng 5: Phòng thờ, sân phơi. Sổ đỏ chính chủ, sẵn sàng giao dịchGiá: 5.6 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",5600.0
"Gò Vấp, Lê Văn Thọ Phường 11, 46m2, 4 tầng chỉ 6.28 tỷ",46.0,Hồ Chí Minh,5.0,3.0,4.0,https://batdongsan.vn/go-vap-le-van-tho-phuong-11-46m2-4-tang-chi-628-ty-r267521,"MS 11623* Vị trí: đường Lê Văn Thọ, Phường 11 Gò Vấp, 20m ra hẻm xe tải tránh. * Diện tích công nhận 46m2, ngang 4.2m dài 11m. Kết cấu BTCT, 4 tầng gồm 1 trệt 2 lầu, sân thượng với 5 phòng ngủ.* Hẻm sạch sẽ, yên tĩnh. Gần chợ, siêu thị, công viên Làng Hoa, v.v.* Sổ vuông A4, hoàn công đủ.",6280.0
"Bán nhà Nguyễn Văn Cừ, phường Ngọc Lâm, ô tô thông, 48m2x 5 tầng, mặt tiền: 4.8m, 5 tỷ 7",48.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/ban-nha-nguyen-van-cu-phuong-ngoc-lam-o-to-thong-48m2x-5-tang-mat-tien-48m-5-ty-7-r267518,"+ Vị trí tuyệt đẹp, khu Ngọc Lâm cực hiếm nhà bán, lô góc rất thoáng ô tô qua nhà.- Thông Nguyễn Văn Cừ, Ngọc Lâm, qua cầu Chương Dương, Long Biên sang phố cổ rất gần.+ Nhà thiết kế - Tầng 1: Bếp, chỗ để xe.- Tầng 2: Tầng lửng làm phòng khách.- Tầng 3,4: mỗi tầng 2 phòng tổng 4 phòng ngủ, vs.- Tầng 5: phòng thờ, sân phơi. + Sổ đỏ đẹp chờ giao dịch.- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)",5700.0
BÁN NHÀ ĐẸP - GIÁ NHỈNH 3 TỶ - HẺM XE HƠI,26.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-dep-gia-nhinh-3-ty-hem-xe-hoi-r267513,"Mô tả: + Nhà hẻm 3 gác, Nguyễn Văn Đậu, Bình Thạnh , ngay ngã tư Lê Quang Định.- 2 phòng ngủ - 1 bếp (có sẵn tủ bếp) - 1 phòng khách - Gần chợ và bách hoá xanh - Gần trường đại học Văn Lang - Nhà ở sát phường nên rất an ninh trật tự + Sổ hồng riêng, sẵn sàng giao dịch ngay.",
"BÁN NHÀ 3 TẦNG 57M2 XÓM HẬU UY NỖ ĐÔNG ANH ĐƯỜNG Ô TÔ TIỆN ÍCH ĐẦY ĐỦ NHỈNH 3,5 TỶ LH: 0886736***.",57.0,Hà Nội,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-3-tang-57m2-xom-hau-uy-n-dong-anh-duong-o-to-tien-ich-day-du-nhinh-35-ty-lh-0886736-r267505,"+ Vị trí: xóm Hậu, xã Uy Nỗ, huyện Đông Anh, Hà Nội.+ Diện tích: 57m2 mặt tiền 4,3m.+ Tiện ích: đường trước đât 3,5m, bán kính từ 1 đến 2km với đầy đủ tiện ích như UBND huyện Đông Anh, Uy Nỗ, trường cấp 1, 2 Uy Nỗ, chợ Tó, dự án đô thị 310 Bộ Quốc Phòng,... chỉ việc mang quần áo về ở luôn, khu dân cư đông đúc, hàng xóm thân thiện, dân trí cao, an ninh tốt.+ Giá: 3,5 tỷ (có gia lộc)+ Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.+ Liên hệ ngay em Hằng 0886736***. Mời anh em kết nối.----------Thuý Hằng chuyên thổ cư Đông Anh.#NMDGROUP#ANPHUOCLAND#TRUNGTHANHVOILOIICHNHADAUTU#CHUYENTHOCUDONGANHNMD GROUP",3790.0
TRUNG TÂM PHÚ NHUẬN - 50m2 - 4.5 TỶ ( THƯƠNG LƯỢNG) - SỔ NỞ HẬU,,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/trung-tam-phu-nhuan-50m2-45-ty-thuong-luong-so-no-hau-r267499,"Mô tả: + Ngay chợ, gần trường học mẫu giáo dòng sơ, gần trường cấp 1, 2, 3. Gần nhà thờ tiện đi lễ, cách siêu thị bigc, coopmart 1km, cách công viên hoàng văn thụ, gia định 2km. - Cách hồ văn huê 50m, hoàng văn thụ 150m. - Diện tích đất: 48,6 m2, diện tích sử dụng 95m². - Hướng đông nam nên rất mát. - Nhà 1 trệt 1 lầu, 1 PK, 1 PB, 3 PN, 2 WC. Có sân để xe an toàn. - Thích hợp làm văn phòng, kho, công ty. -Sổ hồng riêng, nở hậu tài lộc.",
NHÀ MỚI 4x14M KHU AN NINH – TÂN PHÚ - 4.95 TỶ,,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/nha-moi-4x14m-khu-an-ninh-tan-phu-495-ty-r267498,"Mô tả: + Hướng: Tây Nam + Diện tích: 56m2.+ Kết cấu: 1 trệt, 1 lầu, 1 Phòng khách, 2 Phòng ngủ, 2 Toilet.+ Hẻm yên tĩnh, sạch sẽ. hàng xóm thân thiện.+ Gần trường Tiểu học, chợ… Nằm trên trục đường chính, dễ dàng di chuyển mọi nơi. + khu vực sầm uất, tiện ích đầy đủ.+ Pháp lý chuẩn, công chứng ngay trong ngày.",
BÁN NHÀ 3 TẦNG 60M2 LỄ PHÁP TIÊN DƯƠNG ĐÔNG ANH TIỆN ÍCH NGẬP TRÀN NHỈNH 4 TỶ LH: 0886736***.,60.0,Hà Nội,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-3-tang-60m2-le-phap-tien-duong-dong-anh-tien-ich-ngap-tran-nhinh-4-ty-lh-0886736-r267494,"+ Vị trí: thôn Lễ Pháp, xã Tiên Dương, huyện Đông Anh, Hà Nội.+ Diện tích: 60m2 mặt tiền 4m.+ Tiện ích: đường trước đất 3m, gần chợ dân sinh, trường học, nhà văn hoá thôn, gần công viên Kim Quy, dự án tổ hợp y tế, khu đất đấu giá X7 Lễ Pháp, cách cầu Nhật Tân 1km,… chỉ việc mang quần áo về ở luôn, khu dân cư đông đúc, hàng xóm thân thiện, dân trí cao, an ninh tốt.+ Giá: 4,x tỷ (có gia lộc)+ Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.+ Liên hệ ngay em Hằng 0886736***. Mời anh em kết nối.----------Thuý Hằng chuyên thổ cư Đông Anh.#NMDGROUP#ANPHUOCLAND#TRUNGTHANHVOILOIICHNHADAUTU#CHUYENTHOCUDONGANHNMD GROUP",4200.0
Bán nhà Quan Nhân Thanh Xuân 35m2 x 4T chỉ hơn 4 tỷ,35.0,Hà Nội,4.0,3.0,2.0,https://batdongsan.vn/ban-nha-quan-nhan-thanh-xuan-35m2-x-4t-chi-hon-4-ty-r267492,"- Cần bán gấp căn nhà trong ngõ 144 đường Quan Nhân Thanh Xuân Hà Nội - diện tích 35m2 mặt tiền 3,5m- Nhà Nằm trong ngõ 144 Quan Nhân. Thông ra hoàng ngân. - oto đỗ cửa khi cần. Bãi xe cách 50 M. - ngõ trước nhà thoáng. -  đầy đủ các dịch vụ tiện ích , toả đi các Quận lân cận, ngõ thoáng sáng , dân trí văn minh - Nội thất cơ bản : bếp - gường - Tủ ...- Nhà mới, diện tích thiết kế hợp lí và hiện đại. Tầng 1: Khách + bếp + wc Tầng 2.3: 4 ngủ + wc giữa.Tầng 4: Phòng thờ + sân phơi.- Sổ đỏ chính chủ.- giá thương lượng: 4,55 tỷLiên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI",4550.0
Bán nhà Khương Đình Thanh Xuân 37m2 x 5T chỉ hơn 4 tỷ,37.0,Hà Nội,4.0,3.0,2.0,https://batdongsan.vn/ban-nha-khuong-dinh-thanh-xuan-37m2-x-5t-chi-hon-4-ty-r267491,"- Cần bán gấp căn nhà trong ngõ 162 đường Khương Đình Thanh Xuân Hà Nội - diện tích 37m2 mặt tiền 3,5m Trung tâm quận Thanh Xuân- VỊ TRÍ ĐẸP- 50m ra Ô tô- Nhà đẹp khách mua chỉ việc mang vali về ở. - Vị trí: Ngõ 162 Khương Đình buôn bán kinh doanh sầm uất, dân cư đông đúc văn minh, khu vực cực nhiều khách thuê. Xung quoanh nhiều trường đại học, nhu cầu mua ở cao. - Nhà cách mặt ngõ chỉ 50m. Cách mp 90m. - Thiết kế: + Tầng 1: Khách, bếp, wc. + Tầng 2,3: Mỗi tầng 2 phòng ngủ + wc. + Tầng 4: Phòng thờ, sân phơi. - Sổ đỏ nở hậu. Sẵn sàng giao dịch. - giá thương lượng: 4,1 tỷLiên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI",4100.0
"Lê Đức Thọ 3,5x14 3PN 3.4tỷ Phường 15 Gò Vấp",49.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/le-duc-tho-35x14-3pn-34ty-phuong-15-go-vap-r267484,"3,5x14 Lê Đức Thọ 3PN 3.4tỷ Phường 15 Gò Vấp+ Bệnh viện Gò Vấp, Lotte, Nguyễn Oanh, chợ Xóm Mới + Kết cấu BTCT 1 trệt, 1 lầu,3 phòng ngủ, bếp, wc....+ Sổ hồng riêng, vuông vức, pháp lý chuẩn.",3400.0
NHÀ TÂN BÌNH 30M2 (CÔNG NHẬN ĐỦ) GIÁ HẠT DẺ NHỈNH 2 TỶ,,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/nha-tan-binh-30m2-cong-nhan-du-gia-hat-de-nhinh-2-ty-r267481,"+ Mô tả:+ Kết cấu nhà ????: 2 lầu + Gần nhiều quán trà sữa ????.+ Gần nhiều cửa hàng kinh doanh giầy dép.+ Gần công viên Đầm Sen.+ Gần nhiều tiệm bán đồ nướng hải sản, gà nướng.+ Gần nhiều quán nhậu.+ Gần nhiều cửa hàng bán vịt quay, heo quay.+ Gần nhiều trường học ???? các cấp.+ Gần nhiều cửa hàng tiện lợi ????.+ Gần nhiều ngân hàng ????.+ Thuận tiện kinh doanh nhà trọ.+ Thuận tiện di chuyển về các quận trung tâm .+ Gần nhiều nhà hàng sang trọng.+ Gần nhiều quán ăn vặt.+ Khu vực an ninh có camera ????.+ Pháp lý chuẩn công chứng trong ngày.",
Hxh 6 tỷ 4x11 3PN Phan Văn Trị P10 Gò Vấp,44.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/hxh-6-ty-4x11-3pn-phan-van-tri-p10-go-vap-r267480,"6 tỷ Hxh 4x11 3PN Phan Văn Trị Phường 10 Gò Vấp+ Hẻm 5m, 3 phòng ngủ 2wc nhà mới, kiên cố+ An ninh, dân trí , 30m ra mặt tiền Cityland + Nguyễn Oanh, ngã 6 Gò Vấp Quang Trung",6000.0
"Nhà 4 Tầng, hướng đông nam,  Trung tâm quận hai bà trưng đủ mọi tiện ích",8.0,Hà Nội,4.0,3.0,4.0,https://batdongsan.vn/nha-4-tang-huong-dong-nam-trung-tam-quan-hai-ba-trung-du-moi-tien-ich-r267477,"Cần bán nhà trung tâm quận hai bà trưng với thông số như sau:Diện tích riêng 39,8 m2  Diện tích sử dụng chung là sân chung 3 nhà là 34 m2 Nhà 4 tầng xây dựng chắc chắn không nún , nứt bao gồm phòng khách, bếp, 4 phòng ngủ, 3 vệ sinh, 1 phòng thờ, 1 sân phơi, chỗ để xe riêng ở ngoài (không phải dắt xe vào nhà hôi nhà cửa). Nhà đang bán hàng online, ship mọi hướng nhanh với giá rẻ.Gần tất cả các bệnh viện lớn, đại học lớn, 10 phút ra hồ hoàn kiếm đi bộ.Ngõ ba gác nhỏ vào tận sânGiá chào 3,6 tỷ có thương lượng, sổ đỏ cất két sẵn sàng giao dịch Mọi chi tiết xin liên hệ với tôi chủ nhà: 0345.666.458",3600.0
"Bán Nhà Phân Lô -Quận Thanh Xuân, Oto vào nhà. Oto chánh. 62m MT 4,3m",62.0,Hà Nội,5.0,4.0,5.0,https://batdongsan.vn/ban-nha-phan-lo-quan-thanh-xuan-oto-vao-nha-oto-chanh-62m-mt-43m-r267475,"+ Cần bán căn nhà Phân Lô thuộc Phương Khương Mai - Quận Thanh Xuân, DT: 62m x5 tầng, MT4,3m.  nhà còn mới chỉ việc về ở. Ngõ thông nhiều nơi giao thông thuận tiện. con Phố Víp dân trí văn minh toàn tướng tá quân đội. nhà xây dựng khung cột chắc chắn.+ giao thông kêt nối nhiều trục đường chính như : Hoàng Văn Thái, Lê Trọng Tấn, Tôn Thất Tùng, Láng, Tây Sơn, Nguyễn Trãi....+ Gần nhiều Trường ĐH nổi tiếng như : ĐH Thủy Lợi, ĐH Công Đoàn, Trường Đại Học Khoa Học Tự Nhiên, Đại Học Quốc Gia Hà Nội, Cao Đẳng Ngoại Thương, Cao Đẳng Công Thương Hà Nội. Đại Học Bách- Kinh- Xây. + Giá 10,4 tỷ (Thương Lượng Mạnh).Liên hệ Em Vũ 0333040265 để xem nhà miễn phí, làm việc chính chủ, miễn trung gian.",10.45
BÁN GẤP - BÁN NHÀ RIÊNG LÔ VIP THANH XUÂN TRUNG TÂM PHỐ 52M2 * 5 TẦNG * Ô TÔ TRÁNH,52.0,Hà Nội,6.0,4.0,2.0,https://batdongsan.vn/ban-gap-ban-nha-rieng-lo-vip-thanh-xuan-trung-tam-pho-52m2-5-tang-o-to-tranh-r267474,"???? Chủ đang cần tiền để chạy Bank, cần bán gấp nhà phố Nguyễn Thị Định GIÁ LINH ĐỘNG.Nhà phân lô, ô tô tránh, giao thông ô bàn cờ, vỉa hè rộng tại Phố Nguyễn Thị Định, Thanh Xuân, HN????  Diện tích 52m2/ 55m2 tầng 2 * 5 tầng *220m2 sử dụng???? Vị trí ngõ phân lô VIP thông bàn cờ, vỉa hè, ô tô tránh, kinh doanh sầm uất, giao thông kết nối Hoàng Ngân, Trần Duy Hưng, Lê Văn Lương, Nguyễn Thị Thập...????   Nhà thiết kế 5 tầng, chắc chắn.- Nhà mỗi tầng 2 phòng, 2 thoáng, có thể lên thêm tầng và lắp thang máy thoải mái.???? Sổ đỏ chính chủ vuông đẹp, sẵn sàng giao dịch ngay.☎️ Liên hệ Mr Long 0943808350",14900.0
"Biệt Thự Harmony, Phúc Đồng, hồ điều hòa thoáng mát, tặng nội thất, 168m2x 4 tầng, 38 tỷ",168.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/biet-thu-harmony-phuc-dong-ho-dieu-hoa-thoang-mat-tang-noi-that-168m2x-4-tang-38-ty-r267471,"- Trước nhà là View trường học, thoáng sáng, để oto 2 chiều rộng rãi- Thiết kế nhà 2 thoáng, sân vườn bao quanh.- Tầng 1: Phòng khách rộng, cầu thang giữa, wc, nhà bếp, phòng ăn.- Tầng 2,3: mỗi tầng chia 2 phòng ngủ rất rộng, phòng master xa hoa, hoành tráng.- Tầng 4: Thiết kế rất đẹp mắt, phòng thơ nguy nga, sân phơi rộng, thoáng mát, kết hợp khu tập Gym.- Nội thất dùng bằng gỗ sịn từ cầu thang, cửa, bàn ăn, sàn nhà, bàn tiếp khách, hàng đặt riêng.- Để lại toàn bộ nội thất cho khách mua về ở. - Sổ đỏ chính chủ, chờ khách hữu duyên.- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)",38000.0
BÁN NHÀ PHÚ NHUẬN NGAY SÁT CHỢ GIÁ TỐT - GIÁ NHỈNH 3 TỶ,,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/ban-nha-phu-nhuan-ngay-sat-cho-gia-tot-gia-nhinh-3-ty-r267470,"Đường trước nhà: 1.8m.Kết cấu: 1 trệt, 1 lầu, 2PN, 2WC.Công năng: Mua sửa để ở hoặc cho thuê.????Pháp lý: Sổ hồng riêng",
"Bán nhà Yên Xá, Thanh Trì nhà đẹp, ở ngay 36m2, 3,6 tỷ",36.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/ban-nha-yen-xa-thanh-tri-nha-dep-o-ngay-36m2-36-ty-r267463,"+ Bán nhà Yên Xá, Thanh Trì, Hà Nội. Gần Bệnh viện 103, sân bóng Yên Xá, trường học, bãi đỗ xe+ 20m ra đường lớn Yên Xá và sân bóng vui chơi+ Nhà 5 tầng, 36m2. Ngõ thoáng, sạch sẽ. Cách bãi gửi xe ô tô chỉ 50m + Dân cư văn minh, nhiều dịch vụ cơ bản xung quanh+ Sổ đỏ chính chủ, pháp lý chuẩn, cất két sẵn sàng giao dịch.+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.+ Giá: 3.6 tỷ (có thương lượng với khách thiện chí).+ Miễn tiếp trung gian và môi giới.+ Liên hệ xem nhà ngay 0869.792.855",3600.0
"Nhà rộng Ngọc Thụy, Long Biên, 82m x 6 tầng, MT 4.5m, thang máy xịn, giá hơn 8 tỷ",82.0,Hà Nội,5.0,6.0,6.0,https://batdongsan.vn/nha-rong-ngoc-thuy-long-bien-82m-x-6-tang-mt-45m-thang-may-xin-gia-hon-8-ty-r267462,"- Bán nhanh nhà rộng đẹp Ngọc Thụy, Long Biên. Diện tích 82m xây dựng 6 tầng nội thất đẹp, thang máy xịn, mặt tiền nhà rộng 4,5m thoáng sáng trước sau.- Nhà được thiết kế tỉ mỉ đẹp từ chỗ để xe cho đến tối ưu công năng diện tích sử dụng của từng phòng, nội thất hiện đại cùng thang máy xịn, kết hợp không gian mở thoáng với các chỉ tiết tiểu cảnh cùng cây xanh tạo cho ngôi nhà đẹp hiện đại thoáng sáng, bao gồm:    + Tầng 1: để xe + WC, bếp kết hợp khu để rượu.    + Tầng 2: Phòng khách + phòng đọc sách   + Tầng 3, 4, 5: tổng 5 Phòng ngủ khép kín + phòng thờ    + Tầng 6: phòng để đồ, sân phơi + thư giãn uống trả.- Nhà hiện trạng đang ở, sẵn sàng ban giao cho chủ mới để chuyển chỗ do nhu cầu công việc phải di chuyển đến nơi mới cho thuận tiện, nhà đẹp, xây dựng tỉ mỉ miễn chê, xem là thích. Chủ nhà thiện trí giao dịch nhanh cho khách mua.- Khu vực nhà đang phát triển hạ tầng đẹp gồm đường 40m Hồng Tiến kéo dài, đường 17,5m đang mở rộng cạnh nhà, giao thông đi lại thuận tiện, chỉ 10 phút lên cầu Long Biên hoặc Chương Dương để sang Hoàn Kiếm, gần chợ Ngọc Thụy, sang Ngọc Lâm, Nguyễn Văn Cừ mất 8 phút.+ Sổ đỏ vuông đẹp sẵn sàng giao dịch.LH: 0904.882258",8600.0
